urba_id,external_id,nombre,anio,division,grado,age_grade,gender,rueda,equipos,partidos,partidos_jugados,has_playoffs,g22_tournament_id,g22_nombre,g22_external_id_otro_proveedor,estado,confianza
2023045,urba:2023045,Menores de 16 - Grupo 1 - Zona B,2023,otro,juvenil,M16,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2023046,urba:2023046,Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M16,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023047,urba:2023047,Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M16,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023048,urba:2023048,Menores de 16 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda,2023,Intermedia,Intermedia,M16,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2023049,urba:2023049,Menores de 16 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M16,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023050,urba:2023050,Menores de 16 - Grupo 2 - Zona A,2023,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023051,urba:2023051,Menores de 16 - Grupo 2 - Zona A - Equipos B,2023,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023052,urba:2023052,Menores de 16 - Grupo 2 - Zona B,2023,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023053,urba:2023053,Menores de 16 - Grupo 2 - Zona B - Equipos B,2023,otro,juvenil,M16,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023054,urba:2023054,Menores de 16 - Grupo 2 - Zona C,2023,otro,juvenil,M16,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2023055,urba:2023055,Menores de 17 - Grupo 1 - Desarrollo - Segunda Rueda,2023,Desarrollo,juvenil,M17,masculino,segunda,12,62,62,no,,,,sin_verificar,sin_verificar
2023056,urba:2023056,Menores de 17 - Grupo 1 - Formativa A,2023,Formativo,juvenil,M17,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2023057,urba:2023057,Menores de 17 - Grupo 1 - Formativa A - Segunda Rueda,2023,Formativo,juvenil,M17,masculino,segunda,10,43,43,no,,,,sin_verificar,sin_verificar
2023058,urba:2023058,Menores de 17 - Grupo 1 - Formativa B,2023,Formativo,juvenil,M17,masculino,unica,9,34,34,no,,,,sin_verificar,sin_verificar
2023059,urba:2023059,Menores de 17 - Grupo 1 - Formativa B - Segunda Rueda,2023,Formativo,juvenil,M17,masculino,segunda,9,36,36,no,,,,sin_verificar,sin_verificar
2023060,urba:2023060,Menores de 17 - Grupo 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M17,masculino,segunda,12,64,64,no,,,,sin_verificar,sin_verificar
2023061,urba:2023061,Menores de 17 - Grupo 1 - Intermedia - Segunda Rueda,2023,Intermedia,Intermedia,M17,masculino,segunda,11,52,52,no,,,,sin_verificar,sin_verificar
2023062,urba:2023062,Menores de 17 - Grupo 1 - Zona B,2023,otro,juvenil,M17,masculino,unica,11,54,54,no,,,,sin_verificar,sin_verificar
2023063,urba:2023063,Menores de 17 - Grupo 1 - Zona C,2023,otro,juvenil,M17,masculino,unica,12,65,65,no,,,,sin_verificar,sin_verificar
2023064,urba:2023064,Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M17,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2023065,urba:2023065,Menores de 17 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M17,masculino,segunda,12,65,65,no,,,,sin_verificar,sin_verificar
2023066,urba:2023066,Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda,2023,Intermedia,Intermedia,M17,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023067,urba:2023067,Menores de 17 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda,2023,Intermedia,Intermedia,M17,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023068,urba:2023068,Menores de 17 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M17,masculino,segunda,10,43,43,no,,,,sin_verificar,sin_verificar
2023069,urba:2023069,Menores de 17 - Grupo 2 - Nivel 2 - Ganadores - Segunda Rueda,2023,otro,juvenil,M17,masculino,segunda,10,44,44,no,,,,sin_verificar,sin_verificar
2023070,urba:2023070,Menores de 17 - Grupo 2 - Zona A,2023,otro,juvenil,M17,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2023071,urba:2023071,Menores de 17 - Grupo 2 - Zona A - Equipos B,2023,otro,juvenil,M17,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2023072,urba:2023072,Menores de 17 - Grupo 2 - Zona B,2023,otro,juvenil,M17,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2023073,urba:2023073,Menores de 17 - Grupo 2 - Zona B - Equipos B,2023,otro,juvenil,M17,masculino,unica,12,66,66,no,,,,sin_verificar,sin_verificar
2023074,urba:2023074,Menores de 17 - Grupo 2 - Zona C,2023,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023075,urba:2023075,Menores de 17 - Grupo 2 - Zona C - Equipos B,2023,otro,juvenil,M17,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023076,urba:2023076,Menores de 19 - Grupo 1 - Desarrollo - Segunda Rueda,2023,Desarrollo,juvenil,M19,masculino,segunda,8,27,27,no,,,,sin_verificar,sin_verificar
2023077,urba:2023077,Menores de 19 - Grupo 1 - Formativa A,2023,Formativo,juvenil,M19,masculino,unica,11,45,45,no,,,,sin_verificar,sin_verificar
2023078,urba:2023078,Menores de 19 - Grupo 1 - Formativa A - Segunda Rueda,2023,Formativo,juvenil,M19,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023079,urba:2023079,Menores de 19 - Grupo 1 - Formativa B,2023,Formativo,juvenil,M19,masculino,unica,9,36,36,no,,,,sin_verificar,sin_verificar
2023080,urba:2023080,Menores de 19 - Grupo 1 - Formativa B - Segunda Rueda,2023,Formativo,juvenil,M19,masculino,segunda,8,24,24,no,,,,sin_verificar,sin_verificar
2023081,urba:2023081,Menores de 19 - Grupo 1 - Formativa C,2023,Formativo,juvenil,M19,masculino,unica,10,44,44,no,,,,sin_verificar,sin_verificar
2023082,urba:2023082,Menores de 19 - Grupo 1 - Formativa C - Segunda Rueda,2023,Formativo,juvenil,M19,masculino,segunda,9,30,30,no,,,,sin_verificar,sin_verificar
2023083,urba:2023083,Menores de 19 - Grupo 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M19,masculino,segunda,10,45,45,no,,,,sin_verificar,sin_verificar
2023084,urba:2023084,Menores de 19 - Grupo 1 - Intermedia - Segunda Rueda,2023,Intermedia,Intermedia,M19,masculino,segunda,9,36,36,no,,,,sin_verificar,sin_verificar
2023085,urba:2023085,Menores de 19 - Grupo 1 - Zona A,2023,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023086,urba:2023086,Menores de 19 - Grupo 1 - Zona B,2023,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023087,urba:2023087,Menores de 19 - Grupo 1 - Zona C,2023,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023088,urba:2023088,Menores de 19 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023089,urba:2023089,Menores de 19 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda,2023,otro,juvenil,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
2023090,urba:2023090,Menores de 19 - Grupo 2 - Nivel 1 - Intermedia - Equipos B - Segunda Rueda,2023,Intermedia,Intermedia,M19,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023091,urba:2023091,Menores de 19 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda,2023,Intermedia,Intermedia,M19,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2023092,urba:2023092,Menores de 19 - Grupo 2 - Nivel 2 - Desarrollo - Equipos B - Segunda Rueda,2023,Desarrollo,juvenil,M19,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023093,urba:2023093,Menores de 19 - Grupo 2 - Nivel 2 - Desarrollo - Segunda Rueda,2023,Desarrollo,juvenil,M19,masculino,segunda,11,54,54,no,,,,sin_verificar,sin_verificar
2023094,urba:2023094,Menores de 19 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda,2023,otro,juvenil,M19,masculino,segunda,11,53,53,no,,,,sin_verificar,sin_verificar
2023095,urba:2023095,Menores de 19 - Grupo 2 - Nivel 2 - Ganadores - Segunda Rueda,2023,otro,juvenil,M19,masculino,segunda,11,55,55,no,,,,sin_verificar,sin_verificar
2023096,urba:2023096,Menores de 19 - Grupo 2 - Zona A,2023,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023097,urba:2023097,Menores de 19 - Grupo 2 - Zona A - Equipos B,2023,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023098,urba:2023098,Menores de 19 - Grupo 2 - Zona B,2023,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023099,urba:2023099,Menores de 19 - Grupo 2 - Zona B - Equipos B,2023,otro,juvenil,M19,masculino,unica,11,55,55,no,,,,sin_verificar,sin_verificar
2023100,urba:2023100,Menores de 19 - Grupo 2 - Zona C,2023,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023101,urba:2023101,Menores de 19 - Grupo 2 - Zona C - Equipos B,2023,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023102,urba:2023102,Menores de 19 - Grupo 2 - Zona D,2023,otro,juvenil,M19,masculino,unica,10,45,45,no,,,,sin_verificar,sin_verificar
2023103,urba:2023103,Primera A - Intermedia,2023,Primera A,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023104,urba:2023104,Primera A - Preintermedia A,2023,Primera A,Preintermedia A,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023105,urba:2023105,Primera A - Preintermedia B,2023,Primera A,Preintermedia B,mayores,masculino,unica,13,156,156,no,,,,sin_verificar,sin_verificar
2023106,urba:2023106,Primera A - Preintermedia C,2023,Primera A,Preintermedia C,mayores,masculino,unica,11,108,108,no,,,,sin_verificar,sin_verificar
2023107,urba:2023107,Primera A - Superior,2023,Primera A,Superior,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023108,urba:2023108,Primera B - Intermedia,2023,Primera B,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023109,urba:2023109,Primera B - Preintermedia A,2023,Primera B,Preintermedia A,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023110,urba:2023110,Primera B - Preintermedia B,2023,Primera B,Preintermedia B,mayores,masculino,unica,11,110,110,no,,,,sin_verificar,sin_verificar
2023111,urba:2023111,Primera B - Superior,2023,Primera B,Superior,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023112,urba:2023112,Primera C - Intermedia,2023,Primera C,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023113,urba:2023113,Primera C - Preintermedia A,2023,Primera C,Preintermedia A,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023114,urba:2023114,Primera C - Superior,2023,Primera C,Superior,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023115,urba:2023115,Segunda - Intermedia,2023,Segunda,Intermedia,mayores,masculino,unica,14,182,182,no,,,,sin_verificar,sin_verificar
2023116,urba:2023116,Segunda - Superior,2023,Segunda,Superior,mayores,masculino,unica,14,181,181,no,,,,sin_verificar,sin_verificar
2023117,urba:2023117,Tercera - Intermedia,2023,Tercera,Intermedia,mayores,masculino,unica,11,110,110,no,,,,sin_verificar,sin_verificar
2023118,urba:2023118,Tercera - Superior,2023,Tercera,Superior,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023119,urba:2023119,Top 12 - Intermedia,2023,Top 12,Intermedia,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023120,urba:2023120,Top 12 - Preintermedia A,2023,Top 12,Preintermedia A,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023121,urba:2023121,Top 12 - Preintermedia B,2023,Top 12,Preintermedia B,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023122,urba:2023122,Top 12 - Preintermedia C,2023,Top 12,Preintermedia C,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023123,urba:2023123,Top 12 - Preintermedia D,2023,Top 12,Preintermedia D,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023124,urba:2023124,Top 12 - Superior,2023,Top 12,Superior,mayores,masculino,unica,12,132,132,no,,,,sin_verificar,sin_verificar
2023125,urba:2023125,Universitario - Campeonato,2023,Universitario,,mayores,masculino,unica,13,78,78,no,,,,sin_verificar,sin_verificar
2023126,urba:2023126,Universitario - Campeonato - Segunda rueda,2023,Universitario,,mayores,masculino,segunda,6,15,15,no,,,,sin_verificar,sin_verificar
2023127,urba:2023127,Universitario - Desarrollo,2023,Universitario,,mayores,masculino,unica,8,28,28,no,,,,sin_verificar,sin_verificar
202401,urba:202401,TOP 12 - Superior,2024,Top 12,Superior,mayores,masculino,unica,12,136,135,si,,,,sin_verificar,sin_verificar
202402,urba:202402,TOP 12 - Intermedia,2024,Top 12,Intermedia,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202403,urba:202403,TOP 12 - PreIntermedia A,2024,Top 12,Preintermedia A,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202404,urba:202404,TOP 12 - PreIntermedia B,2024,Top 12,Preintermedia B,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202405,urba:202405,TOP 12 - PreIntermedia C,2024,Top 12,Preintermedia C,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202406,urba:202406,TOP 12 - PreIntermedia D,2024,Top 12,Preintermedia D,mayores,masculino,unica,11,135,135,si,,,,sin_verificar,sin_verificar
202407,urba:202407,Primera A - Superior,2024,Primera A,Superior,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202408,urba:202408,Primera A - Intermedia,2024,Primera A,Intermedia,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202409,urba:202409,Primera A - PreIntermedia A,2024,Primera A,Preintermedia A,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202410,urba:202410,Primera A - PreIntermedia B,2024,Primera A,Preintermedia B,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202411,urba:202411,Primera A - PreIntermedia C,2024,Primera A,Preintermedia C,mayores,masculino,unica,13,185,184,si,,,,sin_verificar,sin_verificar
202412,urba:202412,Primera B - Superior,2024,Primera B,Superior,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202413,urba:202413,Primera B - Intermedia,2024,Primera B,Intermedia,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202414,urba:202414,Primera B - PreIntermedia A,2024,Primera B,Preintermedia A,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202415,urba:202415,Primera B - PreIntermedia B,2024,Primera B,Preintermedia B,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202416,urba:202416,Primera C - Superior,2024,Primera C,Superior,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202417,urba:202417,Primera C - Intermedia,2024,Primera C,Intermedia,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202418,urba:202418,Primera C - PreIntermedia A,2024,Primera C,Preintermedia A,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202419,urba:202419,Segunda - Superior,2024,Segunda,Superior,mayores,masculino,unica,14,185,185,si,,,,sin_verificar,sin_verificar
202420,urba:202420,Segunda - Intermedia,2024,Segunda,Intermedia,mayores,masculino,unica,14,182,182,si,,,,sin_verificar,sin_verificar
202421,urba:202421,Tercera - Superior,2024,Tercera,Superior,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202422,urba:202422,Tercera - Intermedia,2024,Tercera,Intermedia,mayores,masculino,unica,12,132,132,si,,,,sin_verificar,sin_verificar
202423,urba:202423,Desarrollo - Superior,2024,Desarrollo,Superior,mayores,masculino,unica,11,132,132,si,,,,sin_verificar,sin_verificar
202424,urba:202424,Desarrollo - Intermedia,2024,Desarrollo,Intermedia,mayores,masculino,unica,11,132,131,si,,,,sin_verificar,sin_verificar
202426,urba:202426,Universitario - Campeonato,2024,Universitario,,mayores,masculino,unica,8,28,28,si,,,,sin_verificar,sin_verificar
202428,urba:202428,Femenino - Campeonato 12,2024,Femenino,,mayores,femenino,unica,17,153,153,si,,,,sin_verificar,sin_verificar
202442,urba:202442,Formativo - Primera Rueda - Desarrollo,2024,Desarrollo,,mayores,masculino,primera,9,45,45,si,,,,sin_verificar,sin_verificar
202444,urba:202444,TOP 12 - Menores de 22,2024,Top 12,M22,M22,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202445,urba:202445,Primera A - PreIntermedia Desarrollo,2024,Primera A,Preintermedia,mayores,masculino,unica,12,135,135,si,,,,sin_verificar,sin_verificar
202451,urba:202451,Juveniles - Primera rueda - M19 - Grupo II - Nivel 1 - Zona A,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202452,urba:202452,Juveniles - Primera rueda - M19 - Grupo II - Nivel 1 - Zona A Equipos B,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202453,urba:202453,Juveniles - Primera rueda - M19 - Grupo II - Nivel 1 - Zona B,2024,otro,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202454,urba:202454,Juveniles - Primera rueda - M19 - Grupo II - Nivel 1 - Zona B Equipos B,2024,otro,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202455,urba:202455,Juveniles - Primera rueda - M19 - Grupo II - Nivel 2 - Zona C,2024,otro,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202456,urba:202456,Juveniles - Primera rueda - M19 - Grupo II - Nivel 2 - Zona C Equipos B,2024,otro,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202457,urba:202457,Juveniles - Primera rueda - M19 - Grupo II - Nivel 2 - Zona D,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202458,urba:202458,Juveniles - Primera rueda - M19 - Grupo II - Nivel 2 - Zona D Equipos B,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202459,urba:202459,Juveniles - Primera rueda - M19 - Grupo I - Zona A,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202460,urba:202460,Juveniles - Primera rueda - M19 - Grupo I - Zona B,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202461,urba:202461,Juveniles - Primera rueda - M19 - Grupo I - Zona C,2024,otro,,M19,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202462,urba:202462,Juveniles - Primera rueda - M19 - Formativa A,2024,Formativo,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202463,urba:202463,Juveniles - Primera rueda - M19 - Formativa B,2024,Formativo,,M19,masculino,primera,12,66,64,no,,,,sin_verificar,sin_verificar
202464,urba:202464,Juveniles - Primera rueda - M19 - Formativa C,2024,Formativo,,M19,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202465,urba:202465,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A,2024,otro,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202466,urba:202466,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona A Equipos B,2024,otro,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202467,urba:202467,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B,2024,otro,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202468,urba:202468,Juveniles - Primera rueda - M17 - Grupo II - Nivel 1 - Zona B Equipos B,2024,otro,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202469,urba:202469,Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C,2024,otro,,M17,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202470,urba:202470,Juveniles - Primera rueda - M17 - Grupo II - Nivel 2 - Zona C Equipos B,2024,otro,,M17,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202471,urba:202471,Juveniles - Primera rueda - M17 - Grupo I - Zona A,2024,otro,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202472,urba:202472,Juveniles - Primera rueda - M17 - Grupo I - Zona B,2024,otro,,M17,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202473,urba:202473,Juveniles - Primera rueda - M17 - Formativa A,2024,Formativo,,M17,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202474,urba:202474,Juveniles - Primera rueda - M17 - Formativa B,2024,Formativo,,M17,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202475,urba:202475,Juveniles - Primera rueda - M17 - Formativa C,2024,Formativo,,M17,masculino,primera,10,66,66,no,,,,sin_verificar,sin_verificar
202476,urba:202476,Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A,2024,otro,,M16,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202477,urba:202477,Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A Equipos B,2024,otro,,M16,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202478,urba:202478,Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B,2024,otro,,M16,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202479,urba:202479,Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B Equipos B,2024,otro,,M16,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202480,urba:202480,Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C,2024,otro,,M16,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202481,urba:202481,Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C Equipos B,2024,otro,,M16,masculino,primera,12,66,66,no,,,,sin_verificar,sin_verificar
202482,urba:202482,Juveniles - Primera rueda - M16 - Grupo I - Zona A,2024,otro,,M16,masculino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
202483,urba:202483,Juveniles - Primera rueda - M16 - Grupo I - Zona B,2024,otro,,M16,masculino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
202484,urba:202484,Juveniles - Primera rueda - M16 - Formativa A,2024,Formativo,,M16,masculino,primera,14,77,77,no,,,,sin_verificar,sin_verificar
202485,urba:202485,Juveniles - Primera rueda - M16 - Formativa B,2024,Formativo,,M16,masculino,primera,13,77,77,no,,,,sin_verificar,sin_verificar
202486,urba:202486,Juveniles - Primera rueda - M15 - Grupo II - Zona A,2024,otro,,M15,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202487,urba:202487,Juveniles - Primera rueda - M15 - Grupo II - Zona A Equipos B,2024,otro,,M15,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202488,urba:202488,Juveniles - Primera rueda - M15 - Grupo II - Zona B,2024,otro,,M15,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202489,urba:202489,Juveniles - Primera rueda - M15 - Grupo II - Zona B Equipos B,2024,otro,,M15,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202490,urba:202490,Juveniles - Primera rueda - M15 - Grupo II - Zona C,2024,otro,,M15,masculino,primera,10,66,66,no,,,,sin_verificar,sin_verificar
202491,urba:202491,Juveniles - Primera rueda - M15 - Grupo II - Zona C Equipos B,2024,otro,,M15,masculino,primera,10,66,66,no,,,,sin_verificar,sin_verificar
202492,urba:202492,Juveniles - Primera rueda - M15 - Grupo I - Zona A,2024,otro,,M15,masculino,primera,9,66,66,no,,,,sin_verificar,sin_verificar
202493,urba:202493,Juveniles - Primera rueda - M15 - Grupo I - Zona B,2024,otro,,M15,masculino,primera,10,66,66,no,,,,sin_verificar,sin_verificar
202494,urba:202494,Juveniles - Primera rueda - M15 - Grupo I - Zona C,2024,otro,,M15,masculino,primera,10,66,66,no,,,,sin_verificar,sin_verificar
202495,urba:202495,Juveniles - Primera rueda - M15 - Formativa A,2024,Formativo,,M15,masculino,primera,9,66,66,no,,,,sin_verificar,sin_verificar
202496,urba:202496,Juveniles - Primera rueda - M15 - Formativa B,2024,Formativo,,M15,masculino,primera,11,66,66,no,,,,sin_verificar,sin_verificar
202497,urba:202497,Universitario - Desarrollo,2024,Universitario,,mayores,masculino,unica,6,15,15,si,,,,sin_verificar,sin_verificar
202498,urba:202498,Formativo - Primera Rueda - Campeonato,2024,Formativo,,mayores,masculino,primera,9,45,45,si,,,,sin_verificar,sin_verificar
202499,urba:202499,Universitario - Top 8,2024,Universitario,,mayores,masculino,unica,8,29,28,si,,,,sin_verificar,sin_verificar
202500,urba:202500,Universitario - Formativo,2024,Universitario,,mayores,masculino,unica,7,22,21,si,,,,sin_verificar,sin_verificar
202501,urba:202501,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 1 - Ganadores,2024,otro,,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202502,urba:202502,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 1 - Ganadores Equipos B,2024,otro,,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202503,urba:202503,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 1 - Intermedia,2024,Intermedia,Intermedia,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202504,urba:202504,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 1 - Intermedia Equipos B,2024,Intermedia,Intermedia,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202505,urba:202505,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 2 - Ganadores,2024,otro,,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202506,urba:202506,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 2 - Ganadores Equipos B,2024,otro,,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
202507,urba:202507,Juveniles - Segunda Rueda - M19 - Grupo ll - Nivel 2 - Desarrollo,2024,Desarrollo,,M19,masculino,segunda,12,66,66,no,,,,sin_verificar,sin_verificar
