provider,external_id,club_id_sugerido,urba_club_id,categoria,sufijo,confidence,nivel,etapa_que_lo_crea,urba_institucion,urba_nombre_equipo,anios,veces
urba,65|M16|,los-molinos-m16,65,M16,"",exacto,equipo_juvenil,3,Los Molinos,Los Molinos,2021 2022 2024,6
urba,65|M16|A,los-molinos-m16-a,65,M16,A,exacto,equipo_juvenil,3,Los Molinos,Los Molinos A,2023 2025 2026,5
urba,65|M16|B,los-molinos-m16-b,65,M16,B,exacto,equipo_juvenil,3,Los Molinos,Los Molinos B,2025 2026,3
urba,65|M17|,los-molinos-m17,65,M17,"",exacto,equipo_juvenil,3,Los Molinos,Los Molinos,2021 2022 2023,5
urba,65|M17|A,los-molinos-m17-a,65,M17,A,exacto,equipo_juvenil,3,Los Molinos,Los Molinos A,2024 2025 2026,5
urba,65|M17|B,los-molinos-m17-b,65,M17,B,exacto,equipo_juvenil,3,Los Molinos,Los Molinos B,2024 2025 2026,5
urba,65|M19|,los-molinos-m19,65,M19,"",exacto,equipo_juvenil,3,Los Molinos,Los Molinos,2022,2
urba,65|M19|A,los-molinos-m19-a,65,M19,A,exacto,equipo_juvenil,3,Los Molinos,Los Molinos A,2023 2024 2025 2026,8
urba,65|M19|B,los-molinos-m19-b,65,M19,B,exacto,equipo_juvenil,3,Los Molinos,Los Molinos B,2023 2024 2025 2026,7
urba,65|M19|C,los-molinos-m19-c,65,M19,C,exacto,equipo_juvenil,3,Los Molinos,Los Molinos C,2026,2
urba,26|M15|A,los-tilos-m15-a,26,M15,A,exacto,equipo_juvenil,3,Los Tilos,Los tilos A,2021 2022 2023 2024 2025 2026,10
urba,26|M15|B,los-tilos-m15-b,26,M15,B,exacto,equipo_juvenil,3,Los Tilos,Los Tilos B,2021 2022 2023 2024 2025 2026,10
urba,26|M15|C,los-tilos-m15-c,26,M15,C,exacto,equipo_juvenil,3,Los Tilos,Los Tilos C,2023 2025,3
urba,26|M16|A,los-tilos-m16-a,26,M16,A,exacto,equipo_juvenil,3,Los Tilos,Los tilos A,2021 2022 2023 2024 2025 2026,11
urba,26|M16|B,los-tilos-m16-b,26,M16,B,exacto,equipo_juvenil,3,Los Tilos,Los Tilos B,2021 2022 2023 2024 2025 2026,11
urba,26|M16|C,los-tilos-m16-c,26,M16,C,exacto,equipo_juvenil,3,Los Tilos,Los Tilos C,2023 2024 2025 2026,6
urba,26|M17|C,los-tilos-m17-c,26,M17,C,exacto,equipo_juvenil,3,Los Tilos,Los Tilos C,2022 2024 2025 2026,7
urba,26|M17|D,los-tilos-m17-d,26,M17,D,exacto,equipo_juvenil,3,Los Tilos,Los Tilos D,2024,1
urba,26|M18|A,los-tilos-m18-a,26,M18,A,exacto,equipo_juvenil,3,Los Tilos,Los tilos A,2021,2
urba,26|M18|B,los-tilos-m18-b,26,M18,B,exacto,equipo_juvenil,3,Los Tilos,Los Tilos B,2021,1
urba,26|M19|C,los-tilos-m19-c,26,M19,C,exacto,equipo_juvenil,3,Los Tilos,Los Tilos C,2022 2023 2024 2025 2026,10
urba,26|M19|D,los-tilos-m19-d,26,M19,D,exacto,equipo_juvenil,3,Los Tilos,Los Tilos D,2024 2025 2026,5
urba,26|M22|,los-tilos-m22,26,M22,"",exacto,equipo_juvenil,3,Los Tilos,Los Tilos,2024 2025 2026,3
urba,50|M15|,lujan-r-c-m15,50,M15,"",exacto,equipo_juvenil,3,Lujan,Lujan,2022 2023 2024 2025 2026,9
urba,50|M16|,lujan-r-c-m16,50,M16,"",exacto,equipo_juvenil,3,Lujan,Lujan,2021 2023 2024 2025 2026,7
urba,50|M16|A,lujan-r-c-m16-a,50,M16,A,exacto,equipo_juvenil,3,Lujan,Lujan A,2025,1
urba,50|M16|B,lujan-r-c-m16-b,50,M16,B,exacto,equipo_juvenil,3,Lujan,Lujan B,2025,1
urba,50|M17|,lujan-r-c-m17,50,M17,"",exacto,equipo_juvenil,3,Lujan,Lujan,2022 2023 2024 2025,8
urba,50|M17|A,lujan-r-c-m17-a,50,M17,A,exacto,equipo_juvenil,3,Lujan,Lujan A,2026,1
urba,50|M17|B,lujan-r-c-m17-b,50,M17,B,exacto,equipo_juvenil,3,Lujan,Lujan B,2026,1
urba,50|M18|,lujan-r-c-m18,50,M18,"",exacto,equipo_juvenil,3,Lujan,Lujan,2021,1
urba,50|M18|A,lujan-r-c-m18-a,50,M18,A,exacto,equipo_juvenil,3,Lujan,Lujan A,2021,2
urba,50|M18|B,lujan-r-c-m18-b,50,M18,B,exacto,equipo_juvenil,3,Lujan,Lujan B,2021,2
urba,50|M19|,lujan-r-c-m19,50,M19,"",exacto,equipo_juvenil,3,Lujan,Lujan,2023 2024 2025,5
urba,50|M19|A,lujan-r-c-m19-a,50,M19,A,exacto,equipo_juvenil,3,Lujan,Lujan A,2022 2025 2026,5
urba,50|M19|B,lujan-r-c-m19-b,50,M19,B,exacto,equipo_juvenil,3,Lujan,Lujan B,2022 2025 2026,5
urba,34|M15|,manuel-belgrano-m15,34,M15,"",exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano,2023 2024 2026,3
urba,34|M15|A,manuel-belgrano-m15-a,34,M15,A,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano A,2021 2022 2023 2024 2025,7
urba,34|M15|B,manuel-belgrano-m15-b,34,M15,B,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano B,2021 2022 2023 2024 2025,7
urba,34|M16|A,manuel-belgrano-m16-a,34,M16,A,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano A,2021 2022 2023 2024 2025 2026,10
urba,34|M16|B,manuel-belgrano-m16-b,34,M16,B,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano B,2021 2022 2023 2024 2025 2026,10
urba,34|M17|,manuel-belgrano-m17,34,M17,"",exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano,2021,2
urba,34|M17|A,manuel-belgrano-m17-a,34,M17,A,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano A,2022 2023 2024 2025 2026,9
urba,34|M17|B,manuel-belgrano-m17-b,34,M17,B,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano B,2022 2023 2024 2025 2026,9
urba,34|M18|A,manuel-belgrano-m18-a,34,M18,A,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano A,2021,2
urba,34|M18|B,manuel-belgrano-m18-b,34,M18,B,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano B,2021,2
urba,34|M19|A,manuel-belgrano-m19-a,34,M19,A,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano A,2022 2023 2024 2025 2026,10
urba,34|M19|B,manuel-belgrano-m19-b,34,M19,B,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano B,2022 2023 2024 2025 2026,9
urba,34|M19|C,manuel-belgrano-m19-c,34,M19,C,exacto,equipo_juvenil,3,Manuel Belgrano,Manuel Belgrano C,2026,2
urba,39|M15|,mariano-moreno-m15,39,M15,"",exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno,2021 2022 2026,3
urba,39|M15|A,mariano-moreno-m15-a,39,M15,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2022 2023 2024 2025,6
urba,39|M15|B,mariano-moreno-m15-b,39,M15,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2022 2023 2024 2025,7
urba,39|M16|,mariano-moreno-m16,39,M16,"",exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno,2022,2
urba,39|M16|A,mariano-moreno-m16-a,39,M16,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2021 2023 2024 2025 2026,8
urba,39|M16|B,mariano-moreno-m16-b,39,M16,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2021 2023 2024 2025 2026,8
urba,39|M17|,mariano-moreno-m17,39,M17,"",exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno,2023,2
urba,39|M17|A,mariano-moreno-m17-a,39,M17,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2021 2022 2024 2025 2026,9
urba,39|M17|B,mariano-moreno-m17-b,39,M17,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2021 2022 2024 2025 2026,9
urba,39|M18|A,mariano-moreno-m18-a,39,M18,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2021,2
urba,39|M18|B,mariano-moreno-m18-b,39,M18,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2021,2
urba,39|M19|A,mariano-moreno-m19-a,39,M19,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2022 2023 2024 2025 2026,10
urba,39|M19|B,mariano-moreno-m19-b,39,M19,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2022 2023 2024 2025 2026,9
urba,39|M19|C,mariano-moreno-m19-c,39,M19,C,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno C,2022,2
urba,39|M20|A,mariano-moreno-m20-a,39,M20,A,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno A,2021,2
urba,39|M20|B,mariano-moreno-m20-b,39,M20,B,exacto,equipo_juvenil,3,Mariano Moreno,Mariano Moreno B,2021,2
urba,41|M15|,monte-grande-m15,41,M15,"",exacto,equipo_juvenil,3,Monte Grande,Monte Grande,2021 2025,3
urba,41|M15|A,monte-grande-m15-a,41,M15,A,exacto,equipo_juvenil,3,Monte Grande,Monte Grande A,2023 2024 2026,5
urba,41|M15|B,monte-grande-m15-b,41,M15,B,exacto,equipo_juvenil,3,Monte Grande,Monte Grande B,2023 2024 2026,5
urba,41|M16|,monte-grande-m16,41,M16,"",exacto,equipo_juvenil,3,Monte Grande,Monte Grande,2021 2022 2025 2026,7
urba,41|M16|A,monte-grande-m16-a,41,M16,A,exacto,equipo_juvenil,3,Monte Grande,Monte Grande A,2024,2
urba,41|M16|B,monte-grande-m16-b,41,M16,B,exacto,equipo_juvenil,3,Monte Grande,Monte Grande B,2024,2
urba,41|M17|,monte-grande-m17,41,M17,"",exacto,equipo_juvenil,3,Monte Grande,Monte Grande,2021 2022 2023 2024 2025 2026,10
urba,41|M18|,monte-grande-m18,41,M18,"",exacto,equipo_juvenil,3,Monte Grande,Monte Grande,2021,2
urba,41|M19|,monte-grande-m19,41,M19,"",exacto,equipo_juvenil,3,Monte Grande,Monte Grande ,2025,2
urba,41|M19|A,monte-grande-m19-a,41,M19,A,exacto,equipo_juvenil,3,Monte Grande,Monte Grande A,2022 2023 2024 2026,8
urba,41|M19|B,monte-grande-m19-b,41,M19,B,exacto,equipo_juvenil,3,Monte Grande,Monte Grande B,2022 2023 2024 2026,7
urba,9|M15|A,club-newman-m15-a,9,M15,A,exacto,equipo_juvenil,3,Newman,Newman A,2021 2022 2023 2024 2025 2026,10
urba,9|M15|B,club-newman-m15-b,9,M15,B,exacto,equipo_juvenil,3,Newman,Newman B,2021 2022 2023 2024 2025 2026,10
urba,9|M15|C,club-newman-m15-c,9,M15,C,exacto,equipo_juvenil,3,Newman,Newman C,2021 2022 2023 2024 2025 2026,10
urba,9|M15|D,club-newman-m15-d,9,M15,D,exacto,equipo_juvenil,3,Newman,Newman D,2021 2023 2025,5
urba,9|M16|A,club-newman-m16-a,9,M16,A,exacto,equipo_juvenil,3,Newman,Newman A,2021 2022 2023 2024 2025 2026,11
urba,9|M16|B,club-newman-m16-b,9,M16,B,exacto,equipo_juvenil,3,Newman,Newman B,2021 2022 2023 2024 2025 2026,11
urba,9|M16|C,club-newman-m16-c,9,M16,C,exacto,equipo_juvenil,3,Newman,Newman C,2021 2022 2023 2024 2025 2026,10
urba,9|M16|D,club-newman-m16-d,9,M16,D,exacto,equipo_juvenil,3,Newman,Newman D,2025 2026,2
urba,9|M17|C,club-newman-m17-c,9,M17,C,exacto,equipo_juvenil,3,Newman,Newman C,2021 2022 2023 2024 2025 2026,9
urba,9|M18|A,club-newman-m18-a,9,M18,A,exacto,equipo_juvenil,3,Newman,Newman A,2021,2
urba,9|M18|B,club-newman-m18-b,9,M18,B,exacto,equipo_juvenil,3,Newman,Newman B,2021,2
urba,9|M19|C,club-newman-m19-c,9,M19,C,exacto,equipo_juvenil,3,Newman,Newman C,2022 2023 2024 2025 2026,10
urba,9|M19|D,club-newman-m19-d,9,M19,D,exacto,equipo_juvenil,3,Newman,Newman D,2022 2024 2025 2026,8
urba,9|M19|E,club-newman-m19-e,9,M19,E,exacto,equipo_juvenil,3,Newman,Newman E,2025 2026,4
urba,9|M20|A,club-newman-m20-a,9,M20,A,exacto,equipo_juvenil,3,Newman,Newman A,2021,2
urba,9|M20|B,club-newman-m20-b,9,M20,B,exacto,equipo_juvenil,3,Newman,Newman B,2021,2
urba,9|M22|,club-newman-m22,9,M22,"",exacto,equipo_juvenil,3,Newman,Newman,2024 2025 2026,3
urba,22|M15|A,olivos-r-c-m15-a,22,M15,A,exacto,equipo_juvenil,3,Olivos,Olivos A,2021 2022 2023 2024 2025 2026,9
urba,22|M15|B,olivos-r-c-m15-b,22,M15,B,exacto,equipo_juvenil,3,Olivos,Olivos B,2021 2022 2023 2024 2025 2026,10
urba,22|M15|C,olivos-r-c-m15-c,22,M15,C,exacto,equipo_juvenil,3,Olivos,Olivos C,2023 2026,3
urba,22|M16|,olivos-r-c-m16,22,M16,"",exacto,equipo_juvenil,3,Olivos,Olivos,2021,1
urba,22|M16|A,olivos-r-c-m16-a,22,M16,A,exacto,equipo_juvenil,3,Olivos,Olivos A,2022 2023 2024 2025 2026,8
urba,22|M16|B,olivos-r-c-m16-b,22,M16,B,exacto,equipo_juvenil,3,Olivos,Olivos B,2022 2023 2024 2025 2026,9
urba,22|M17|A,olivos-r-c-m17-a,22,M17,A,exacto,equipo_juvenil,3,Olivos,Olivos A,2021 2022 2023 2024 2025 2026,11
urba,22|M17|B,olivos-r-c-m17-b,22,M17,B,exacto,equipo_juvenil,3,Olivos,Olivos B,2021 2022 2023 2024 2025 2026,11
urba,22|M18|A,olivos-r-c-m18-a,22,M18,A,exacto,equipo_juvenil,3,Olivos,Olivos A,2021,2
urba,22|M18|B,olivos-r-c-m18-b,22,M18,B,exacto,equipo_juvenil,3,Olivos,Olivos B,2021,2
urba,22|M19|C,olivos-r-c-m19-c,22,M19,C,exacto,equipo_juvenil,3,Olivos,Olivos C,2023 2024 2025,6
urba,22|M20|,olivos-r-c-m20,22,M20,"",exacto,equipo_juvenil,3,Olivos,Olivos,2021,2
urba,16|M15|A,club-pucara-m15-a,16,M15,A,exacto,equipo_juvenil,3,Pucara,Pucara A,2021 2022 2023 2024 2025 2026,10
urba,16|M15|B,club-pucara-m15-b,16,M15,B,exacto,equipo_juvenil,3,Pucara,Pucara B,2021 2022 2023 2024 2025 2026,10
urba,16|M15|C,club-pucara-m15-c,16,M15,C,exacto,equipo_juvenil,3,Pucara,Pucara C,2022 2023 2024 2025 2026,8
urba,16|M16|A,club-pucara-m16-a,16,M16,A,exacto,equipo_juvenil,3,Pucara,Pucara A,2021 2022 2023 2024 2025 2026,11
urba,16|M16|B,club-pucara-m16-b,16,M16,B,exacto,equipo_juvenil,3,Pucara,Pucara B,2021 2022 2023 2024 2025 2026,11
urba,16|M16|C,club-pucara-m16-c,16,M16,C,exacto,equipo_juvenil,3,Pucara,Pucara C,2024 2025 2026,5
urba,16|M17|C,club-pucara-m17-c,16,M17,C,exacto,equipo_juvenil,3,Pucara,Pucara C,2022 2023 2025 2026,6
urba,16|M17|D,club-pucara-m17-d,16,M17,D,exacto,equipo_juvenil,3,Pucara,Pucara D,2026,1
urba,16|M18|A,club-pucara-m18-a,16,M18,A,exacto,equipo_juvenil,3,Pucara,Pucara A,2021,2
urba,16|M18|B,club-pucara-m18-b,16,M18,B,exacto,equipo_juvenil,3,Pucara,Pucara B,2021,1
urba,16|M19|C,club-pucara-m19-c,16,M19,C,exacto,equipo_juvenil,3,Pucara,Pucara C,2023 2024 2025 2026,8
urba,16|M19|D,club-pucara-m19-d,16,M19,D,exacto,equipo_juvenil,3,Pucara,Pucara D,2026,2
urba,16|M20|A,club-pucara-m20-a,16,M20,A,exacto,equipo_juvenil,3,Pucara,Pucara A,2021,2
urba,16|M20|B,club-pucara-m20-b,16,M20,B,exacto,equipo_juvenil,3,Pucara,Pucara B,2021,2
urba,16|M20|C,club-pucara-m20-c,16,M20,C,exacto,equipo_juvenil,3,Pucara,Pucara C,2021,2
urba,16|M22|,club-pucara-m22,16,M22,"",exacto,equipo_juvenil,3,Pucara,Pucara ,2024,1
urba,25|M15|A,pueyrredon-m15-a,25,M15,A,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon A,2021 2022 2023 2024 2025 2026,10
urba,25|M15|B,pueyrredon-m15-b,25,M15,B,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon B,2021 2022 2023 2024 2025 2026,10
urba,25|M15|C,pueyrredon-m15-c,25,M15,C,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon C,2022 2025,3
urba,25|M16|A,pueyrredon-m16-a,25,M16,A,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon A,2021 2022 2023 2024 2025 2026,11
urba,25|M16|B,pueyrredon-m16-b,25,M16,B,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon B,2021 2022 2023 2024 2025 2026,10
urba,25|M16|C,pueyrredon-m16-c,25,M16,C,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon C,2022 2023 2024 2026,6
urba,25|M17|C,pueyrredon-m17-c,25,M17,C,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon C,2024 2025,3
urba,25|M18|,pueyrredon-m18,25,M18,"",exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon,2021,2
urba,25|M19|C,pueyrredon-m19-c,25,M19,C,exacto,equipo_juvenil,3,Pueyrredon,Pueyrredon C,2023 2024 2025 2026,7
urba,4|M15|A,regatas-de-bella-vista-m15-a,4,M15,A,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista A,2021 2022 2023 2024 2025 2026,10
urba,4|M15|B,regatas-de-bella-vista-m15-b,4,M15,B,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista B,2021 2022 2023 2024 2025 2026,10
urba,4|M15|C,regatas-de-bella-vista-m15-c,4,M15,C,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista C,2023 2024 2025 2026,7
urba,4|M15|D,regatas-de-bella-vista-m15-d,4,M15,D,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista D,2023 2025 2026,3
urba,4|M16|A,regatas-de-bella-vista-m16-a,4,M16,A,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista A,2021 2022 2023 2024 2025 2026,11
urba,4|M16|B,regatas-de-bella-vista-m16-b,4,M16,B,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista B,2021 2022 2023 2024 2025 2026,11
urba,4|M16|C,regatas-de-bella-vista-m16-c,4,M16,C,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista C,2023 2024 2025 2026,6
urba,4|M16|D,regatas-de-bella-vista-m16-d,4,M16,D,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista D,2024 2026,3
urba,4|M17|C,regatas-de-bella-vista-m17-c,4,M17,C,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas B Vista C,2025 2026,2
urba,4|M17|D,regatas-de-bella-vista-m17-d,4,M17,D,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas B Vista D,2025,2
urba,4|M17|E,regatas-de-bella-vista-m17-e,4,M17,E,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas B Vista E,2025,1
urba,4|M18|A,regatas-de-bella-vista-m18-a,4,M18,A,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista A,2021,2
urba,4|M18|B,regatas-de-bella-vista-m18-b,4,M18,B,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista B,2021,2
urba,4|M19|C,regatas-de-bella-vista-m19-c,4,M19,C,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista C,2022 2023 2024 2025 2026,10
urba,4|M19|D,regatas-de-bella-vista-m19-d,4,M19,D,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista D,2022 2023 2024 2025 2026,9
urba,4|M19|E,regatas-de-bella-vista-m19-e,4,M19,E,exacto,equipo_juvenil,3,Regatas Bella Vista,Regastas B. Vista E,2025 2026,4
urba,4|M19|F,regatas-de-bella-vista-m19-f,4,M19,F,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas B Vista F,2026,1
urba,4|M20|,regatas-de-bella-vista-m20,4,M20,"",exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista,2021,1
urba,4|M20|B,regatas-de-bella-vista-m20-b,4,M20,B,exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista B,2021,2
urba,4|M22|,regatas-de-bella-vista-m22,4,M22,"",exacto,equipo_juvenil,3,Regatas Bella Vista,Regatas Bella Vista,2025 2026,2
urba,14|M15|,san-albano-m15,14,M15,"",exacto,equipo_juvenil,3,San Albano,San Albano,2022,2
urba,14|M15|A,san-albano-m15-a,14,M15,A,exacto,equipo_juvenil,3,San Albano,San Albano A,2021 2022 2023 2024 2025 2026,13
urba,14|M15|B,san-albano-m15-b,14,M15,B,exacto,equipo_juvenil,3,San Albano,San Albano B,2021 2022 2023 2024 2025 2026,13
urba,14|M15|C,san-albano-m15-c,14,M15,C,exacto,equipo_juvenil,3,San Albano,San Andres C,2023,2
urba,14|M16|A,san-albano-m16-a,14,M16,A,exacto,equipo_juvenil,3,San Albano,San Albano A,2021 2022 2023 2024 2025 2026,16
urba,14|M16|B,san-albano-m16-b,14,M16,B,exacto,equipo_juvenil,3,San Albano,San Albano B,2021 2022 2023 2024 2025 2026,14
urba,14|M17|A,san-albano-m17-a,14,M17,A,exacto,equipo_juvenil,3,San Albano,San Albano A,2022 2023 2024 2025 2026,13
urba,14|M17|B,san-albano-m17-b,14,M17,B,exacto,equipo_juvenil,3,San Albano,San Albano B,2022 2023 2024 2025 2026,13
urba,14|M18|A,san-albano-m18-a,14,M18,A,exacto,equipo_juvenil,3,San Albano,San Andres A,2021,4
urba,14|M18|B,san-albano-m18-b,14,M18,B,exacto,equipo_juvenil,3,San Albano,San Andres B,2021,3
urba,14|M19|,san-albano-m19,14,M19,"",exacto,equipo_juvenil,3,San Albano,San Andres,2023,1
urba,14|M19|A,san-albano-m19-a,14,M19,A,exacto,equipo_juvenil,3,San Albano,San Albano A,2022 2023 2024 2025 2026,13
urba,14|M19|B,san-albano-m19-b,14,M19,B,exacto,equipo_juvenil,3,San Albano,San Albano B,2022 2023 2024 2025 2026,12
urba,14|M19|C,san-albano-m19-c,14,M19,C,exacto,equipo_juvenil,3,San Albano,San Albano C,2024 2025,4
urba,14|M20|A,san-albano-m20-a,14,M20,A,exacto,equipo_juvenil,3,San Albano,San Andres A,2021,2
urba,14|M20|B,san-albano-m20-b,14,M20,B,exacto,equipo_juvenil,3,San Albano,San Andres B,2021,2
urba,31|M15|A,san-andres-m15-a,31,M15,A,exacto,equipo_juvenil,3,San Andres,San Andres A,2024 2025 2026,5
urba,31|M15|B,san-andres-m15-b,31,M15,B,exacto,equipo_juvenil,3,San Andres,San Andres B,2024 2025 2026,5
urba,31|M15|C,san-andres-m15-c,31,M15,C,exacto,equipo_juvenil,3,San Andres,San Andres C,2025 2026,3
urba,31|M16|A,san-andres-m16-a,31,M16,A,exacto,equipo_juvenil,3,San Andres,San Andres A,2024 2025 2026,5
urba,31|M16|B,san-andres-m16-b,31,M16,B,exacto,equipo_juvenil,3,San Andres,San Andres B,2024 2025 2026,5
urba,31|M16|C,san-andres-m16-c,31,M16,C,exacto,equipo_juvenil,3,San Andres,San Andres C,2024 2025 2026,5
urba,31|M17|C,san-andres-m17-c,31,M17,C,exacto,equipo_juvenil,3,San Andres,San Andres C,2026,1
urba,31|M19|C,san-andres-m19-c,31,M19,C,exacto,equipo_juvenil,3,San Andres,San Andres C,2025 2026,4
urba,35|M15|,san-carlos-m15,35,M15,"",exacto,equipo_juvenil,3,San Carlos,San Carlos,2021 2022 2023 2024 2025,8
urba,35|M15|A,san-carlos-m15-a,35,M15,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2026,1
urba,35|M15|B,san-carlos-m15-b,35,M15,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2026,1
urba,35|M16|,san-carlos-m16,35,M16,"",exacto,equipo_juvenil,3,San Carlos,San Carlos,2021 2022 2023 2025 2026,9
urba,35|M16|A,san-carlos-m16-a,35,M16,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2024,2
urba,35|M16|B,san-carlos-m16-b,35,M16,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2024,2
urba,35|M17|,san-carlos-m17,35,M17,"",exacto,equipo_juvenil,3,San Carlos,San Carlos,2022 2023 2024 2025 2026,8
urba,35|M17|A,san-carlos-m17-a,35,M17,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2025,1
urba,35|M17|B,san-carlos-m17-b,35,M17,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2025,1
urba,35|M18|A,san-carlos-m18-a,35,M18,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2021,3
urba,35|M18|B,san-carlos-m18-b,35,M18,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2021,3
urba,35|M19|,san-carlos-m19,35,M19,"",exacto,equipo_juvenil,3,San Carlos,San Carlos,2022 2024,4
urba,35|M19|A,san-carlos-m19-a,35,M19,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2023 2025 2026,6
urba,35|M19|B,san-carlos-m19-b,35,M19,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2023 2025 2026,5
urba,35|M20|A,san-carlos-m20-a,35,M20,A,exacto,equipo_juvenil,3,San Carlos,San Carlos A,2021,2
urba,35|M20|B,san-carlos-m20-b,35,M20,B,exacto,equipo_juvenil,3,San Carlos,San Carlos B,2021,2
urba,18|M15|A,san-cirano-m15-a,18,M15,A,exacto,equipo_juvenil,3,San Cirano,San Cirano A,2021 2022 2023 2024 2025 2026,9
urba,18|M15|B,san-cirano-m15-b,18,M15,B,exacto,equipo_juvenil,3,San Cirano,San Cirano B,2021 2022 2023 2024 2025 2026,10
urba,18|M16|A,san-cirano-m16-a,18,M16,A,exacto,equipo_juvenil,3,San Cirano,San Cirano A,2021 2022 2023 2024 2025 2026,10
urba,18|M16|B,san-cirano-m16-b,18,M16,B,exacto,equipo_juvenil,3,San Cirano,San Cirano B,2021 2022 2023 2024 2025 2026,11
urba,18|M17|,san-cirano-m17,18,M17,"",exacto,equipo_juvenil,3,San Cirano,San Cirano,2021,2
urba,18|M18|A,san-cirano-m18-a,18,M18,A,exacto,equipo_juvenil,3,San Cirano,San Cirano A,2021,2
urba,18|M18|B,san-cirano-m18-b,18,M18,B,exacto,equipo_juvenil,3,San Cirano,San Cirano B,2021,2
urba,18|M19|C,san-cirano-m19-c,18,M19,C,exacto,equipo_juvenil,3,San Cirano,San Cirano C,2024 2025 2026,5
urba,18|M20|A,san-cirano-m20-a,18,M20,A,exacto,equipo_juvenil,3,San Cirano,San Cirano A,2021,2
urba,18|M20|B,san-cirano-m20-b,18,M20,B,exacto,equipo_juvenil,3,San Cirano,San Cirano B,2021,2
urba,32|M15|,san-fernando-m15,32,M15,"",exacto,equipo_juvenil,3,San Fernando,San Fernando,2022 2023 2024 2026,6
